standardized_name,earliest_filing_year,ipc_class_subclass,short_title,cluster_level1,group,n_patents,frac_patents,n_uspto,frac_uspto,n_usep,frac_usep,n_triadic,frac_triadic,n_ip5,frac_ip5,n_green,frac_green,n_basic,n_applied,frac_basic,mean_distance_to_science,mean_scope,mean_family_size,mean_backward_cites,mean_npl_cites,mean_originality,mean_radicalness,mean_forward_cites_5yr,mean_generality,frac_top10pct_forward
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,C07H,Sugars,Chemistry,Physical Sciences and Engineering,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,C07K,Peptides,Chemistry,Physical Sciences and Engineering,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,C12Q,"Measuring Or Testing Processes Involving Enzymes, Nucleic Acids Or Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2012,G16B,Bioinformatics,Information,Electronics and Telecommunication,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,1,0.00347222222222222,0,0,0.00347222222222222,0,1,1,0.111111111111111,0.268292682926829,0.0652542372881356,0.195035460992908,0.94147903013929,0.705882352941177,0.671666666666667,0.910527663495476,1
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2020,A61B,Diagnosis; Surgery,Healthcare,Biotechnology and Healthcare,1,0.0666666666666667,1,0.0666666666666667,0,0,0,0,0,0,1,0.0666666666666667,0.0666666666666667,0,1,1,0.0769230769230769,0.0645161290322581,0.000797130330809087,0.00153491941673062,0.887517495864614,0.666666666666667,0.032258064516129,0.832874449339207,0
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2020,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.0666666666666667,1,0.0666666666666667,0,0,0,0,0,0,1,0.0666666666666667,0.0666666666666667,0,1,1,0.0769230769230769,0.0645161290322581,0.000797130330809087,0.00153491941673062,0.887517495864614,0.666666666666667,0.032258064516129,0.832874449339207,0
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2020,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.0666666666666667,1,0.0666666666666667,0,0,0,0,0,0,1,0.0666666666666667,0.0666666666666667,0,1,1,0.0769230769230769,0.0645161290322581,0.000797130330809087,0.00153491941673062,0.887517495864614,0.666666666666667,0.032258064516129,0.832874449339207,0
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2020,G06K,Recognition Of Data,Information,Electronics and Telecommunication,1,0.0666666666666667,1,0.0666666666666667,0,0,0,0,0,0,1,0.0666666666666667,0.0666666666666667,0,1,1,0.0769230769230769,0.0645161290322581,0.000797130330809087,0.00153491941673062,0.887517495864614,0.666666666666667,0.032258064516129,0.832874449339207,0
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2020,G06N,Computer Systems Based On Specific Computational Models,Information,Electronics and Telecommunication,1,0.0666666666666667,1,0.0666666666666667,0,0,0,0,0,0,1,0.0666666666666667,0.0666666666666667,0,1,1,0.0769230769230769,0.0645161290322581,0.000797130330809087,0.00153491941673062,0.887517495864614,0.666666666666667,0.032258064516129,0.832874449339207,0
MIT MASSACHUSETTS INSTITUTE OF TECHNOLOGY ,2020,G16H,Healthcare Informatics,Information,Electronics and Telecommunication,1,0.0666666666666667,1,0.0666666666666667,0,0,0,0,0,0,1,0.0666666666666667,0.0666666666666667,0,1,1,0.0769230769230769,0.0645161290322581,0.000797130330809087,0.00153491941673062,0.887517495864614,0.666666666666667,0.032258064516129,0.832874449339207,0
MOHAMED ADNANE LAMDOUAR,2004,B65D,Containers For Storage Or Transport Of Articles Or Materials,Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED BENBARKA,1999,F41C,"Smallarms, E.g. Pistols Or Rifles",Physics,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED BENBARKA,2001,C22B,Production Or Refining Of Metals,Chemistry,Physical Sciences and Engineering,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0.166666666666667,0.166666666666667,0,1,2,,0,0,0,,,0,,0
MOHAMED BOURAZE,1997,E01F,"Additional Work, E.g. Equipping Roads",Constructions,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED BOURAZE,1997,G08G,Traffic Control Systems,Telecommunication,Electronics and Telecommunication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED BOURAZE,1997,G11B,Information Storage Based On Relative Movement Between Record Carrier And Transducer,Information,Electronics and Telecommunication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED HAMDI,1996,A23K,Feeding-Stuffs,Nutrition,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED HISI,2001,B25B,Tools Or Bench Devices  Not Otherwise Provided For,Fabrication,Consumer Products and Fabrication,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMED LARAKI,2015,E04B,General Building Constructions,Constructions,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,0,5,,0,0,0,,,0,,0
MOHAMED RAHMOUN,1997,H01H,Electric Switches,Electronics,Electronics and Telecommunication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMMED BENCHAOU,2001,D05B,Sewing,Fabrication,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMMED EL ARROUSSI,2001,C02F,"Treatment Of Water, Waste Water, Sewage, Or Sludge",Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
MOHAMMED EL ARROUSSI,2001,F03B,Machines Or Engines For Liquids,Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0,0,,,0,0,0,,,0,,0
MOHAMMED EZZINE,2001,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMMED OUHSSINE,2003,A23K,Feeding-Stuffs,Nutrition,Biotechnology and Healthcare,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2009,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,2,0.266666666666667,0,0,0,0,0,0,0,0,2,0.266666666666667,0.266666666666667,0,1,1,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2009,C01G,Compounds Containing Metals Not Covered By Subclasses,Electronics,Electronics and Telecommunication,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0.166666666666667,0.166666666666667,0,1,1,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2009,C25B,Electrolytic Rocesses For The Production Of Compounds Or Non- Metals,Chemistry,Physical Sciences and Engineering,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0.166666666666667,0.166666666666667,0,1,1,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2009,C25D,Processes For The Electrolytic Or Electrophoretic Production Of Coatings,Chemistry,Physical Sciences and Engineering,2,0.266666666666667,0,0,0,0,0,0,0,0,2,0.266666666666667,0.266666666666667,0,1,1,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2009,H01M,Conversion Of Chemical Energy Into Electrical Energy,Electronics,Electronics and Telecommunication,2,0.266666666666667,0,0,0,0,0,0,0,0,2,0.266666666666667,0.266666666666667,0,1,1,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2012,F21S,Non-Portable Lighting Devices,Physics,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,1,2,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2012,F21V,Functional Features Of Lighting Devices,Physics,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,1,2,,0,0,0,,,0,,0
MOHAMMED V UNIVERSITY AGDAL,2012,G06F,Electric Digital Data Processing,Information,Electronics and Telecommunication,1,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,1,2,,0,0,0,,,0,,0
MOHAMMED VI POLYTECHNIC UNIVERSITY,2022,C04B,Lime; Magnesia; Slag; Cements,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,0.285714285714286,0.25,0.0882352941176471,0.357142857142857,0.733255119453925,0.5,0.0833333333333333,0.902786377708978,0
MOHAMMED VI POLYTECHNIC UNIVERSITY,2022,C09K,Materials For Other Applications,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,0.285714285714286,0.25,0.0882352941176471,0.357142857142857,0.733255119453925,0.5,0.0833333333333333,0.902786377708978,0
MOHAMMED VI POLYTECHNIC UNIVERSITY,2022,F28D,Heat-Exchange Apparatus Without Direct Contact,Physics,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,0.285714285714286,0.25,0.0882352941176471,0.357142857142857,0.733255119453925,0.5,0.0833333333333333,0.902786377708978,0
MOLEN INDUSTRIE,1995,B29C,Shaping Or Joining Of Plastics,Fabrication,Consumer Products and Fabrication,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,,0,,0
MORCHID ENGINEERING,2016,B60L,Propulsion Of Electrically-Propelled Vehicles,Transportation,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,3,,0,0,0,,,0,,0
MORCHID ENGINEERING,2016,H02S,Generation Of Electric Power By Conversion Of Infra-Red Radiation,Electronics,Electronics and Telecommunication,2,1.5,0,0,0,0,0,0,0,0,2,1.5,1,0.5,0.666666666666667,2.33333333333333,,0,0,0,,,0,,0
MORCHID IMAD,2014,F03G,"Spring, Weight, Inertia, Or Like Motors",Machines,Machinery and Transportation,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,2,,0,0,0,,,0,,0
MORCHID IMAD,2014,H02J,Systems For Supplying Or Distributing Electric Power,Electronics,Electronics and Telecommunication,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,2,,0,0,0,,,0,,0
MORCHID IMAD,2015,F41H,Armour; Armoured Turrets,Physics,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,,0,0,0,,,0.001953125,0.45163371583944,0
MORCHID IMAD,2015,H01F,Magnets; Inductances; Transformers,Electronics,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,2,,0,0,0,,,0.001953125,0.45163371583944,0
MORCHID IMAD,2016,B23P,Other Working Of Metal; Combined Operations,Fabrication,Consumer Products and Fabrication,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,4,,0,0,0,,,0.00390625,0.727632097741319,1
MORCHID IMAD,2016,B25B,Tools Or Bench Devices  Not Otherwise Provided For,Fabrication,Consumer Products and Fabrication,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,4,,0,0,0,,,0.00390625,0.727632097741319,1
MORCHID IMAD,2016,B60B,Vehicle Wheels; Castors,Transportation,Machinery and Transportation,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,4,,0,0,0,,,0.00390625,0.727632097741319,1
MORCHID IMAD,2016,B60K,Arrangement Or Mounting Of Propulsion Units Or Of Transmissions In Vehicles,Transportation,Machinery and Transportation,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,4,,0,0,0,,,0,,0
MORCHID IMAD,2016,F16D,Couplings For Transmitting Rotation; Clutches,Machines,Machinery and Transportation,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,4,,0,0,0,,,0,,0
MORCHID IMAD,2016,F16H,Gearing,Machines,Machinery and Transportation,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,4,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2010,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0.0009765625,0.762131895479054,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2011,C01B,Non-Metallic Elements,Chemistry,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2011,C01G,Compounds Containing Metals Not Covered By Subclasses,Electronics,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2011,C02F,"Treatment Of Water, Waste Water, Sewage, Or Sludge",Chemistry,Physical Sciences and Engineering,1,0.2,0,0,0,0,0,0,0,0,1,0.2,0.2,0,1,1,,0,0,0,,,0.0029296875,0.650352550808793,1
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2011,H01F,Magnets; Inductances; Transformers,Electronics,Electronics and Telecommunication,2,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2011,H01L,Semiconductor Devices,Electronics,Electronics and Telecommunication,3,0.75,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.666666666666667,2,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C01G,Compounds Containing Metals Not Covered By Subclasses,Electronics,Electronics and Telecommunication,2,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0.833333333333333,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C04B,Lime; Magnesia; Slag; Cements,Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.846813217198949,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C08J,General Processes Of Compounding,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.846813217198949,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C08K,Use Of Inorganic Or Non-Macromolecular Organic Substances As Compounding Ingredients,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.846813217198949,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C08L,Compositions Of Macromolecular Compounds,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,1,,0,0,0,,,0.0009765625,0.846813217198949,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0.166666666666667,0.166666666666667,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C12P,Fermentation Or Enzyme-Using Processes To Synthesise A Desired Chemical Compound Or Composition Or To Separate Optical Isomers From A Racemic Mixture,Chemistry,Physical Sciences and Engineering,1,0.166666666666667,0,0,0,0,0,0,0,0,1,0.166666666666667,0.166666666666667,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,C12Q,"Measuring Or Testing Processes Involving Enzymes, Nucleic Acids Or Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,G01N,Analysing Chemical Or Physical Properties Of Materials,Information,Electronics and Telecommunication,1,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2012,H01F,Magnets; Inductances; Transformers,Electronics,Electronics and Telecommunication,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,A61K,"Preparations For Medical, Dental, Or Toilet Purposes",Healthcare,Biotechnology and Healthcare,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25,0.0454545454545455,0.00193673337637185,0.000383288616328095,0.859928487352033,0.625,0.0132743362831858,0.631753004661302,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,A61P,Specific Therapeutic Preparations,Healthcare,Biotechnology and Healthcare,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25,0.0454545454545455,0.00193673337637185,0.000383288616328095,0.859928487352033,0.625,0.0132743362831858,0.631753004661302,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,A61Q,Use Of Cosmetics,Healthcare,Biotechnology and Healthcare,1,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.25,0.0454545454545455,0.00193673337637185,0.000383288616328095,0.859928487352033,0.625,0.0132743362831858,0.631753004661302,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,B60Q,Arrangement Of Signalling Or Lighting Devices,Transportation,Machinery and Transportation,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,C12N,Microorganisms Or Enzymes,Chemistry,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,,0,0,0,,,0.001953125,0.45163371583944,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,C12Q,"Measuring Or Testing Processes Involving Enzymes, Nucleic Acids Or Microorganisms",Chemistry,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,1,1,,0,0,0,,,0.001953125,0.45163371583944,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,C22C,Alloys,Chemistry,Physical Sciences and Engineering,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,G01P,"Measuring Linear Or Angular Speed, Acceleration, Deceleration Or Shock",Information,Electronics and Telecommunication,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,G01S,Radio Direction-Finding,Information,Electronics and Telecommunication,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,G06T,Image Data Processing Or Generation,Information,Electronics and Telecommunication,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,G08G,Traffic Control Systems,Telecommunication,Electronics and Telecommunication,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,2,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2013,H01F,Magnets; Inductances; Transformers,Electronics,Electronics and Telecommunication,1,0.333333333333333,0,0,0,0,0,0,0,0,1,0.333333333333333,0.333333333333333,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2014,A23L,Foods,Nutrition,Biotechnology and Healthcare,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2014,A23N,Treating Vegetables In Bulk,Nutrition,Biotechnology and Healthcare,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2014,B02B,Preparing For Milling,Physics,Physical Sciences and Engineering,1,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,1,1,,0,0,0,,,0,,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2014,B82Y,Specific Uses Or Applications Of Nanostructures,Chemistry,Physical Sciences and Engineering,1,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,1,1,0.428571428571429,0.2,0.0121951219512195,0.142857142857143,0.523038903061225,0,0.0909090909090909,0.866444994694022,0
MOROCCAN FOUNDATION FOR ADVANCED SCIENCE INNOVATION AND RESEARCH MASCIR ,2014,C07D,Heterocyclic Compounds,Chemistry,Physical Sciences and Engineering,2,0.375,0,0,0,0,0,0,0,0,0,0,0.375,0,1,1,0.428571428571429,0.0666666666666667,0.0040650406504065,0.0476190476190476,0.523038903061225,0,0.0303030303030303,0.866444994694022,0
